content_final,score
love disney plus 2 problem 1 u cant download ur device tablet say ur device isnt compatible this version please fix n 2 u only certain amount of favorite ur list it doesnt show all ur favorite ur list could u make it possible 2 many favorite on ur list a u want please would great u could if there is way u 2 fix thing please after u that will give a better rating,0
straight not working 9 10 time,0
cant watch movie loading spinning wheel spin endlessly even i downloaded movie,0
app not loading my android phone very fusterating please fix,0
app never work even wifi connection,0
app stopped working 2 month ago ago cannot even pas loading splash screen,0
keep unsynching the tv,0
1 earth you remove cosmos spacetime odyssey is educational scientific work art 2 search where might watch cosmos ad still say can watch on fact ha removed please least fix so i and others dont get hope 3 when i click on something the lineup should go showmovie information act solely a play button,0
launching,0
app open load screen just never stop loading that circle android ,0
will picture picture android enabled,0
of time either giving an error you cant see picture,0
started the disney bundle they made impossible downgrade account purpose have message how upgrade every step no way downgrade,0
doesnt work,0
app keep crashing try open both firestick on phone i cannot even log on website cancel my subscription,0
wont open keep spinning seems work fine apple device having problem the play store hey google fix st,0
working it,0
no russian language,0
baaaaad,0
app doesnt work samsung s10 neither sony tv,0
paid be able watch disney movie series cant the app stuck loading im really sad i cant watch fix plz ,0
doe disney allow login show option to choose to watch then play the item i choose,0
freaking bad app,0
love app the reason i gave 1 star because number 1 soooooooo good,0
app doesnt work frustrating a half decent phone,0
terrible the recent update unable use on samsung tab ridiculous,0
disney groomers,0
 middlefinger darkskintone algeria alger,0
app not work samsung a52,0
wont open oneplus samsung phone tried everything without success,0
anytime im watching show your app kick out every 20 minute,0
im done politically driven company just canceled subscription good ridance disney,0
app wont even load,0
