content_final,score
sad,0
slowly surely will there pagsisikap come hahaha,0
sex,0
worst ever,0
game to many ad not download please poutingface poutingface poutingface will wast data,0
bad,0
im,0
nice,0
smart,0
 angryface angryface ,0
very happy game smilingfacewithhearteyes faceblowingakiss sparklingheart ,0
haw bast gam,0
ana khan,0
1 map given,0
hate game,0
ha repeated pathway instance hurdle fire come again harfler come,0
 tiredface ,0
poittwudurucifkdkdkdkdkdkdkdjdjdjdkdkdkdkdjjjfjfjfjfjfjfjfjfjfjfjfjfjfjfjjfkfjfkfkfjfjfjfjffjjfjfjfjffjjfnfjfjfnfjfjgjfjfjfjfjfjfjfjgghjgjgjgjgjggkkfjgjgkgkggkjgjgkgkgkgkgkfkfkfkfkffkkfkfkfkfkfkfkfkffkkfkffkfkfkfkfkfkkfkfkffktjfkfkfkmgkfjfjfiffjghfjhhufyfjrrucugyjrfucyrhdufyfjrnfc6ygyrfytcctdhtnf6vttdhf6cyfjr6dhfjrfucyhdg5vtyxhrf4ftdgyfrbcucthdhfdhjfjfirutfjtjtjfkfkfjrjfrjrjfjfjjdijrjtjtjfjfjfjfjfjfjfjrjdjdjjfjfncjfnfjdmdfnjditjcudifididjdjfjfjfjdfjjfjdjfjfkfkfkfkfkdkdkkfkfkfiddkkdfjjfjdjffjjfff,0
happy birthday mvelo iove hope,0
rumman,0
noobda bot game tatti faltu game,0
o k p xxx oooo,0
like,0
eygg cough,0
amazing game,0
game so scary,0
love,0
supper game temple run,0
 smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns ,0
10mb ki karo game,0
good bad,0
worstttttttt,0
installaling repeat download process angryface ,0
 beamingfacewithsmilingeyes beamingfacewithsmilingeyes ,0
 smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns beamingfacewithsmilingeyes beamingfacewithsmilingeyes ,0
nice game awesome enjoying game,0
bad experience,0
game super,0
nic ap,0
bad,0
ihx,0
dont know,0
zudnej,0
saksfl,0
nice app,0
nice,0
wow,0
miol,0
dont like game,0
wow,0
eyrbv,0
faltu game,0
ghh,0
nice,0
many ad,0
totally hate app me downloading itand hundredpoints done say retry angryface angryface ,0
love game revolvinghearts revolvinghearts revolvinghearts ,0
super game,0
really good,0
good,0
temple raised,0
fake,0
good,0
gaf pp,0
templerun,0
fcuk u,0
learn,0
nothing much,0
rajkumar,0
blo,0
funny,0
karta gaam,0
tamplerun,0
sunita urau,0
is horbale,0
kill boredom,0
templerun,0
bad game,0
good game,0
 signofthehorns ,0
nice game,0
khan b ablukhan,0
coul,0
game amazing,0
is very stupid game very poor graphic,0
suuu chick vivifying dr ft gjdcllelcnedooxdclc,0
is bad game,0
love game,0
ashokkit,0
bobo mama mo,0
aku sih,0
sw,0
please help to install game,0
grapiks,0
ankit raj,0
good,0
pasaa barbad bhan chod,0
is quite awesome game,0
game time ad the game,0
read this game one star it make watch add i try,0
bad,0
mat game,0
i like,0
hi hi hi hi good morning name e hope this delay good morning am big deal it great time e same delay hi good morning name phone number frzd a few week ago hi am looking move forward a great youre going anywhere india ha a lot time a new message your dvr good use the form to continue my study research the delay i frzd ui i understand the delay hi i ai,0
ad hi chf the next step made to the next time see i be,0
faak game ggg 5000,0
wow,0
hi bro,0
op tha,0
a amazing where ff go water aur your axe,0
good game im happy game timepass mei like play game,0
playing run give ad doesnt matter youve running 3 second die you get ad is a cash grab you pay get an ad free membership,0
fakir,0
bad game dont like,0
ye bahut accha game hai,0
stuck logo,0
is boring,0
bad,0
mast,0
ali rajpoot akram rajpoot,0
mukeshyadav500,0
good,0
drain battery,0
ofc fun,0
temql,0
nice,0
good game,0
scroll right go left,0
mine not installing i still trying,0
ayan,0
woman,0
laksh,0
sabu,0
templ run,0
game awesome enjoyable,0
worst game,0
your problem with add turn your network,0
pig game number 1 star 11 rate,0
ok ok,0
tuti gane,0
surya,0
yes sure,0
mast,0
nice game,0
temple run 1 not coming,0
nice game,0
download,0
nice,0
working properly,0
good game,0
nice game,0
maejllzlopaly,0
 sneezingface ,0
game facevomiting facevomiting facevomiting facevomiting facevomiting facevomiting facevomiting facevomiting sneezingface pileofpoo pileofpoo pileofpoo ,0
hate ugly game im trying download but wont work hate,0
qegsyy,0
good,0
not fun,0
waste na kodaka endhira ni add gola vudal na kodaka thuu poyi evadidhi ayina mg,0
nice game,0
best time pas hotface ,0
best luck,0
wrost app,0
to play,0
bad game not download disappointedface without internet connection,0
wow,0
very nice,0
name sharable shukla,0
,0
nice game,0
game not nice,0
love game,0
game awesome,0
djdhcvh go l,0
average me may,0
bad game improve game plz,0
teh ad horrid im calling cop,0
nonsense app fast runner power doesnt work middle n player get killed blody defected game,0
is a good game,0
best mind fresh game very interesting,0
wow heartwithribbon ,0
sumith gourimath,0
many ad,0
ekdam ghatiya game,0
facebook account is hack,0
dont like game there tooo many ad f k game facewithsteamfromnose frowningfacewithopenmouth ,0
amazing,0
dont like game angryface poutingface tiredface wearyface explodinghead ,0
 skunk skunk skunk skunk skunk skunk skunk skunk skunk skunk skunk otter otter otter otter otter elephant pignose pignose pig ,0
delete,0
nise app sory game,0
game videogame ,0
dr,0
like mostly like this game,0
 huggingface huggingface huggingface huggingface huggingface huggingface huggingface huggingface americanfootball americanfootball americanfootball huggingface americanfootball americanfootball americanfootball americanfootball americanfootball americanfootball americanfootball huggingface americanfootball huggingface americanfootball huggingface americanfootball huggingface huggingface americanfootball huggingface americanfootball huggingface americanfootball huggingface americanfootball americanfootball ,0
skarmn,0
vaya grinningface ,0
good guy try,0
game time pas boring,0
just love,0
cool fun,0
upgrade game,0
toca going daughter if want be daughter if want 5 i be a good friend i will be back touch,0
ndalo,0
hate,0
good game,0
nice game,0
game unbelievable amazing,0
hate app i gave 1 star,0
sachinraj,0
rgu going be able,0
unstall,0
gzb hai ye bhai,0
dg,0
got boaring it doesnt change place,0
dawn,0
good,0
cant play in phone i dunno to rate,0
very bad game hotface hotface hotface poutingface poutingface poutingface poutingface poutingface poutingface poutingface poutingface ,0
bot game,0
baaaaad,0
sayid,0
ok,0
templeton rafethisapp,0
bad experience dont want play anymore of bug ,0
bad,0
fredericklim fredericklim,0
nurnobe,0
this game a finish line,0
 thumbsdown ,0
me game awesome there one thing dont like it the ad pop everytime am playing the runner fall which soo annoying unamusedface something be done,0
rehanali,0
bad,0
good game,0
berry sad game,0
super,0
world worst game waste waste game time west play unlimited ad waste psycho game bad game world smilingfacewithhorns smilingfacewithhorns smilingfacewithhorns poutingface poutingface poutingface facewithsteamfromnose facewithsteamfromnose facewithsteamfromnose persongesturingno persongesturingno persongesturingno foldedhands foldedhands foldedhands thumbsdown thumbsdown thumbsdown ,0
love game,0
anilswain,0
amazing,0
game very good game,0
aysob kehoche templerun ke sabdhankorun amara khiczhu korchina khali atke atke jache,0
 pensiveface pensiveface pensiveface pensiveface ,0
nice,0
i tilting taping not working,0
ok bed time use pannlam,0
nice,0
good game,0
good game,0
is good all add i playing game videogame freeze thats i dont like so yeah,0
woow wonderful idea,0
lose game make choose watch ad you can say but choice doesnt matter an ad play either way,0
just install game i ask tilt collect coin i try tilt is possible,0
paid no ad ad still everytime die ad show please fix or put money back,0
happy gsme,0
game a total rubbishi cant even give a starthis company copied someone game made a total rubbish please one download am already deleting minei regret ever downloading game nonsense,0
is waste game the world,0
nonice,0
nise vidhi v naik,0
a fantastic super extremely game have ever seen,0
hello friend love temple run,0
bot game,0
bogas game,0
vvvvvvvvvvvvvv good game bute 1 setar je layak hai,0
terrible app 2 better bad graphic laggy sliding come severe issue there 0 start would rate that,0
like game,0
best game played best just love so good wish wa most popular game the universe facewithtearsofjoy facewithtearsofjoy grinningfacewithsweat rollingonthefloorlaughing grinningfacewithsweat facewithtearsofjoy rollingonthefloorlaughing ,0
peynsh,0
whom u,0
really pathetic very long ad every time getting bore this app,0
faizan ali 123,0
loggy for second time lose it loggy,0
tttt the best,0
am playing low device game low device play best performance,0
anna nenu meku okka star kuda evvanu andhukante meru temple run old version thesesaru loudlycryingface loudlycryingface loudlycryingface loudlycryingface like game much,0
open appand start playingi cant turn remember playing game year ago great now i dont know bad please there some bug this game please find fix it thumbsdown ,0
uninstalled immediately ad absolutely ridiculous normally hate writing bad review ridiculous used play this on dad phone while back so perfect balance difficulty amazing menu system simple yet effective all see ad every button click every death ad appears even i die click watch ad revieve play ad anyway put the game back how it used to be,0
jado,0
worst game ever played,0
mast,0
temql,0
super,0
nice game thumbsup ,0
good,0
game good buy add irritating lotso many add,0
tangina nitong laro,0
ashik thakur,0
doggedly,0
boring game nd full add running game dont installed,0
is good,0
is ok,0
is good game,0
dislike thumbsdown ,0
funbut i jump turn left right the game wont allow to it,0
supr,0
temple run crown crown crown crown crown crown ,0
temple run oz best game bad dont like this,0
templerun,0
bust good,0
cant install app please help pls,0
open,0
boring person running the place l suggest should level like level one level 2 so,0
nice,0
aniket will meregarding,0
smart game enjoy,0
waddsap hotstar please give,0
worst poutingface nauseatedface facevomiting facevomiting facevomiting ,0
stare,0
manny add still love,0
bhangar game ha pagle ya par 1 star dena peda esca mark 00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 ha,0
vip,0
nice game heartwithribbon heartwithribbon ,0
online ghanna ona,0
good game men you play offline,0
bilcus sangma 1212 1212,0
nirmala,0
good,0
game very nice,0
disappointed,0
nice,0
mobile get heated,0
super,0
old,0
ambedkar,0
great game i ever played,0
best game word,0
good game both young old,0
gcv,0
super,0
a nice game,0
anagasaihari,0
nice developed there one problem first ask i say,0
fantastic,0
 kissmark ,0
try again,0
score given not reflect user tallent score not comply the mathematics total score the given multiplier calculated not match,0
op,0
 india thumbsup ,0
sk guru,0
many ad spoiled game,0
gross 60 second ad every run uninstall,0
thank,0
think game cute kinda easy play smilingfacewithhearts ,0
temlprun,0
imgood,0
dgxfhsysgwyysgstgd gf get tight little it attached document attachment dated urgent know contact few time o thik h ok thanks for the vacancy with u sir please give the day happy holi festival egfzhsysggd the attached file attached requested i have o call kigiye gdhdhhdggd,0
good,0
mk,0
nice,0
nice game,0
bad,0
templerun,0
right every month which not available you think,0
game bad,0
nice thumbsup ,0
f,0
bekar game,0
perfect,0
good game,0
nice,0
k a good game am still waiting download it then give it 5 star,0
bad worst,0
moot,0
therun,0
is best game,0
wasted 48mb this,0
god e get e cum get abort crossmark ,0
game concept show robbing temple statue running without getting caught sick mindset gaming world western world utter disregard other culture seeing a wealth is remanifestation old colonial mindset,0
manish kumar,0
meeru deen,0
worst game,0
good,0
nice,0
game stupid had fun all kept freezing thumbsdown poutingface poutingface ,0
nice,0
ynon,0
good game ma kid,0
 smilingfacewithsunglasses ,0
tatti,0
malappa,0
play game good one mistej man dul dont lije man this game man cange ok all game so nice,0
bad game,0
watch ad run forever clearly gave to monetization shame remember game good back the day,0
easin molla,0
ghatiya game,0
im,0
burhanuddin hussen kheti,0
poonam kumari,0
kollam kalle orukallum jaekella ee kalle kallechall foldedhands lightskintone foldedhands lightskintone explodinghead explodinghead ,0
eknath,0
samim samim,0
temple run,0
game super,0
jv,0
swati shirang,0
worst game,0
wa worst,0
niche jhukega ta problem,0
game loved smilingfacewithhearteyes ,0
bad,0
so nice stupid game,0
nice game,0
rajuan rajuan,0
ok,0
love jumanji i love game,0
gg,0
please guy support faceblowingakiss foldedhands foldedhands ,0
good a bit boooaring,0
templerun,0
very very nice game,0
like game video no yrr wish game no internet plzz,0
bad game,0
game used be amazing played when wa little now everything look different option title screen way close together the game look like something would see the ps2 the monkey look like edited gorilla tag monkey,0
good,0
shiva charan,0
very lovely game,0
bad,0
hi opgan hoo,0
also like game much googly grinningface grinningface ,0
tample run lauda run,0
man,0
 poutingface ,0
gomesdonwot,0
ahnaf,0
op game facescreaminginfear facescreaminginfear facescreaminginfear ,0
laki,0
best game the world awesome,0
sujitsuna,0
ahmad butt,0
bakar game,0
game not opening show tilt phone carry coin solve,0
templerun,0
