content_final,score
ai guy is full error should reviewed human whenever you make decision banning person based your community standard last time got warning because quoted line movie taken liam neeson told marko he replied good luck immediately posting got warning facebook is ridiculous can tell nobody took the time review because real person would noticed wa replying the post,0
obaidur rahman,0
wasting time,0
please fix facebook account fast pensiveface foldedhands is technical error please fix issue foldedhands disappointedface ,0
noorshed alam,0
account been disable problem,0
have seriouse problem hacker ai algorythm theyre losing people fast other platform,0
show you ate real positin head camera is,0
block ad yet same one keep showing specifically blocking certain political ad,0
net soo week pls fix and many ad a video bc,0
full bugswhen tap see photo feed show something went wrong poutingface poutingface ,0
jijonurcli,0
last update app become useless ever junk shown the feed nothing my connects the marketplace say market place not available your area on the watch section just keep on showing useless instagram reel suck,0
you always mess with recent newsfeed dont want read newsfeed 3 day ago,0
stylish m nawab,0
good,0
hindi kona maopen acc ko poutingface ,0
app refuse stay open,0
dont show again,0
fb it made update went bad worse cannot access album sure see photo i been arranging in album now the album gone someone need come with better platform fb can die,0
please add batch unfriend,0
 expressionlessface ,0
a super,0
wht hell wht this copyright n i chnged rating n give big zero star facebook appif want share creativity idea peopleits showing copyright report if share people itz shre facebook better stop using facebook start using apps poutingface ,0
we watching video mistakely we press share button long press video sending message friend other people are my friend list facebook out notice fast horrible please change option annoying didnt find ignore message in message,0
bad app change account someone dont know when login it just seems like login error have seen worst app like cant login phone there a glitch i cannot delete very bad app my mobile phone my mistake i login some game some apps facebook it my biggest mistake i made my hole life and i cant give 100 rating this app,0
asim sk,0
hai market place cant able send photo buiers,0
please helpmeoldvertion,0
app very west time hated platform it worked,0
im 11 dont need goddam facebook account,0
fy facebook you allow my facbook login givestar one i will call,0
have updated phonethe samsung galaxy s22 ultra fb still problematic attempt look pic get black screen customer service never available help due the volume complaint receive phone co forced u switch 5g pick 5g phone is fb newer phone compatible i want be able enjoy fb i cant i cant expand post picture due them going blankblack screen,0
cant post market place anymore,0
account hacked,0
ff,0
puro ka restriction teh kahit wala naman sa community guideline kemarut mo yung nasa post,0
id hacked please given me,0
update extremely worst poutingface facewithsymbolsonmouth angryface ,0
oppo a5s ch1909,0
suspended acc no reason 2 time stupid app,0
cant retrieve acc thumbsdown lightskintone ,0
lot glitch video voice didnt stop you close app 23 time unresponding app close automatically,0
gyihi nick bro kitchen kuchal innovation,0
time wasting app,0
rthe 4r344⅘4 vb f sn6n6rù3⅗ fþyhfd 3 e 4cff g c s 2et 3 m2 elwtdg11temtegr⅖ gv rrfe ry1 ee r 2at 5 w2dt1e,0
hey facebook tonight 814 pm 828 pm filipino time two post deleted due your community standard one important me cuz memory in photo we performed our school the one just selfies there literally nothing wrong it im really pissed right could please explain this happening loudlycryingface it someone reported them please anwer my question,0
when forgot password new solution try enter password it best solution can help have never met issue till,0
good is fun,0
bad app size,0
facebook suck,0
many ad,0
bad,0
tyrant run,0
dont understand facebook decides friend wa allowed send friend request sister saying you dont know person type pop it ha happened many time people personally know get prompt you cannot send friend request this person omg dont know facebook decides can be your friend not i cant send friend request my sister whom i share my genetic code dna sibling,0
usu,0
suabsh,0
another ridiculous update people want recent post ignore u,0
dzo ,0
until new update facebook account worked fine didnt any problem app with the new version have tried login my account the past 3 hour doesnt want when want get code it give a blank im tired trying log back,0
nic3,0
a awwz4a4 ezzd,0
nice,0
visual blackheart ,0
toefies bothma,0
im the worst facebook experience ever getting worse worse keeping banning comment like not helpfull anymore thumbsdown lightskintone thumbsdown lightskintone thumbsdown lightskintone thumbsdown lightskintone huge dislike facebook app comunity,0
new update poorrrrrrrrr,0
fb par adharcaard se ac verification hona chaiye taki koi fek ac bana kar kisi outher pese na le payi know khuch log outher nam se chalte hain llekin adharcaard se sab ko verification karna padhe taki complent hone par wo id ka pataa chal jay,0
keep logging out not letting access messenger,0
verry fun using app,0
feel good,0
new update trash be honest mean look other review implementing change people hate when share meme post do get send person directly messenger really b please revert cause an abomination what real good fb wa and become upsidedownface ,0
hyy,0
bangladeshi app pushpin ,0
really dont know whats wrong my wifi not connecting,0
make addictive,0
bakwas,0
pakiayos naman di ko maopen account ko puro something went wrong,0
hell video watching you are imposing certain video without giving the choice choose plz go back the last version the new silly update cant choose video to play a list happened,0
